1 1 0 3.53591 3.53591 0.984833 2.34171 1.34376 0.158366 1.92366 2.34171 1.34376 0.158366 1.92366 0.372844 0.0361913 0.372844 -0.0361913 0.214975 0 0.255057 0 
1 1 0 3.54401 3.54401 0.979688 2.34527 1.34568 0.158155 1.92789 2.34527 1.34568 0.158155 1.92789 0.375379 0.0491794 0.375379 -0.0491794 0.21476 0 0.254177 0 
1 1 0 3.55212 3.55212 0.974593 2.34883 1.3476 0.157945 1.93213 2.34883 1.3476 0.157945 1.93213 0.377538 0.0623982 0.377538 -0.0623982 0.214544 0 0.253302 0 
1 1 0 3.56023 3.56023 0.969549 2.35239 1.34952 0.157734 1.93635 2.35239 1.34952 0.157734 1.93635 0.379308 0.07584 0.379308 -0.07584 0.214328 0 0.252433 0 
1 1 0 3.56835 3.56835 0.964553 2.35594 1.35144 0.157523 1.94056 2.35594 1.35144 0.157523 1.94056 0.380678 0.0894967 0.380678 -0.0894967 0.214111 0 0.251569 0 
1 1 0 3.57647 3.57647 0.959606 2.35949 1.35335 0.157312 1.94477 2.35949 1.35335 0.157312 1.94477 0.381635 0.10336 0.381635 -0.10336 0.213894 0 0.250712 0 
1 1 0 3.58459 3.58459 0.954706 2.36304 1.35526 0.1571 1.94897 2.36304 1.35526 0.1571 1.94897 0.382169 0.117419 0.382169 -0.117419 0.213677 0 0.24986 0 
1 1 0 3.59273 3.59273 0.949854 2.36659 1.35718 0.156888 1.95317 2.36659 1.35718 0.156888 1.95317 0.382267 0.131667 0.382267 -0.131667 0.21346 0 0.249013 0 
1 1 0 3.60086 3.60086 0.945048 2.37014 1.35909 0.156676 1.95736 2.37014 1.35909 0.156676 1.95736 0.381918 0.146092 0.381918 -0.146092 0.213241 0 0.248173 0 
1 1 0 3.60901 3.60901 0.940289 2.37368 1.361 0.156464 1.96154 2.37368 1.361 0.156464 1.96154 0.38111 0.160683 0.38111 -0.160683 0.213023 0 0.247338 0 
1 1 0 3.61715 3.61715 0.935574 2.37722 1.3629 0.156252 1.96571 2.37722 1.3629 0.156252 1.96571 0.379832 0.175431 0.379832 -0.175431 0.212803 0 0.246509 0 
1 1 0 3.6253 3.6253 0.930904 2.38075 1.36481 0.15604 1.96988 2.38075 1.36481 0.15604 1.96988 0.378073 0.190323 0.378073 -0.190323 0.212583 0 0.245686 0 
1 1 0 3.63346 3.63346 0.926278 2.38429 1.36671 0.155827 1.97404 2.38429 1.36671 0.155827 1.97404 0.37582 0.205347 0.37582 -0.205347 0.212362 0 0.244869 0 
1 1 0 3.64162 3.64162 0.921696 2.38782 1.36862 0.155615 1.97819 2.38782 1.36862 0.155615 1.97819 0.373064 0.220491 0.373064 -0.220491 0.212141 0 0.244058 0 
1 1 0 3.64979 3.64979 0.917157 2.39135 1.37052 0.155402 1.98233 2.39135 1.37052 0.155402 1.98233 0.369793 0.235742 0.369793 -0.235742 0.211918 0 0.243253 0 
1 1 0 3.65796 3.65796 0.91266 2.39488 1.37242 0.155189 1.98647 2.39488 1.37242 0.155189 1.98647 0.365997 0.251085 0.365997 -0.251085 0.211694 0 0.242454 0 
1 1 0 3.66614 3.66614 0.908205 2.3984 1.37432 0.154976 1.9906 2.3984 1.37432 0.154976 1.9906 0.361664 0.266508 0.361664 -0.266508 0.21147 0 0.241661 0 
1 1 0 3.67432 3.67432 0.903791 2.40192 1.37622 0.154762 1.99473 2.40192 1.37622 0.154762 1.99473 0.356785 0.281995 0.356785 -0.281995 0.211244 0 0.240875 0 
1 1 0 3.6825 3.6825 0.899418 2.40544 1.37812 0.154549 1.99885 2.40544 1.37812 0.154549 1.99885 0.351349 0.297531 0.351349 -0.297531 0.211017 0 0.240094 0 
1 1 0 3.69069 3.69069 0.895086 2.40896 1.38001 0.154336 2.00296 2.40896 1.38001 0.154336 2.00296 0.345347 0.3131 0.345347 -0.3131 0.210788 0 0.23932 0 
1 1 0 3.69889 3.69889 0.890793 2.41247 1.3819 0.154122 2.00706 2.41247 1.3819 0.154122 2.00706 0.338769 0.328686 0.338769 -0.328686 0.210558 0 0.238552 0 
